point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
200,0.3133434555807244,0.27,0.19823021248045303,0.26467659234955276,0.28993798956713324,1,1,1.0,4.0
201,0.32102606370635656,0.26,0.1967214947651278,0.2670531790211168,0.28929251057905114,1,1,1.0,4.0
202,0.3330770645755593,0.2733333333333333,0.1982181420508936,0.2719908319337072,0.3004171581631424,1,1,1.0,4.0
203,0.34857372500961914,0.2533333333333333,0.19983086999063737,0.2698346057563811,0.30031859322696763,1,1,1.0,4.0
204,0.34189844681000703,0.2833333333333333,0.2188466464225537,0.33503632191589006,0.30871154917322524,1,1,1.0,4.0
205,0.3046256749601778,0.2766666666666666,0.175625491166434,0.26300897232825504,0.2891550237044349,1,1,1.0,5.0
206,0.30394842602822936,0.2466666666666667,0.16581903547493027,0.27845111129203537,0.27568942474319175,1,1,1.0,5.0
207,0.30283126085637946,0.22666666666666668,0.15812844958199246,0.26276719124637005,0.26830331149037634,1,1,1.0,5.0
208,0.3013181400050554,0.30000000000000004,0.14963105003825983,0.2529075880493792,0.3005272560020222,1,1,1.0,5.0
209,0.30196169306196774,0.26,0.15509560698653424,0.25301280062073395,0.2801416126697445,1,1,1.0,5.0
210,0.2999778725702661,0.2533333333333333,0.14665535278895792,0.2621510922124287,0.2763446393568868,1,2,0.0,0.0
211,0.28800861538284694,0.22333333333333338,0.1431534363193776,0.24730166883543991,0.2591203227340642,1,2,0.0,0.0
212,0.27953367740226553,0.31000000000000005,0.14697547554088086,0.25175343925440496,0.29842279741286093,1,2,0.0,0.0
213,0.2884962261924594,0.22333333333333338,0.1501407365903087,0.2568270792349375,0.25939013404871647,1,2,0.0,0.0
214,0.3095753336142717,0.24,0.16226735140833481,0.27270653068232087,0.2761791734794213,1,2,0.0,0.0
215,0.35597030992493117,0.32999999999999996,0.18768445587430937,0.31016917077471706,0.33882990537447655,1,2,0.0,0.0
216,0.27352443760699974,0.29333333333333333,0.12217500681744686,0.24955455966905837,0.28514565643311546,1,2,0.0,1.0
217,0.24966974609557158,0.21333333333333337,0.1001982398708341,0.23160940255306361,0.23416620998368326,1,2,0.0,1.0
218,0.21031991579738962,0.25,0.08331125065443412,0.19368543933520932,0.2301599578986948,1,2,0.0,1.0
219,0.2359111943516521,0.22333333333333338,0.10187284058609292,0.18063210365462035,0.23029308309680308,1,2,0.0,1.0
220,0.17969119051570281,0.17666666666666664,0.07416562431955565,0.1450508657367382,0.1786225254223767,1,2,0.0,1.0
221,0.21324337027739737,0.18000000000000005,0.09693943714541109,0.18274138959368047,0.20127575697753436,1,2,0.0,1.0
222,0.2629062211568368,0.2533333333333333,0.1133779186827285,0.2410271590620362,0.25805595799292835,1,2,0.0,1.0
223,0.2867527152734932,0.2633333333333333,0.1310777113519208,0.2459128748850563,0.2744185074516757,1,2,0.0,1.0
224,0.2982030301786156,0.20333333333333337,0.14718288010451352,0.2661821593088062,0.2596226867948675,1,2,1.0,1.0
225,0.3235276672736479,0.2733333333333333,0.15952327897204432,0.28856059494072406,0.29608809805294256,1,2,1.0,1.0
226,0.3031319000002326,0.22666666666666668,0.16062676623958327,0.26667981159438037,0.2684676608890161,1,2,1.0,1.0
227,0.3370247082712514,0.32999999999999996,0.17683308524224006,0.29584223907919305,0.3323884008122254,1,2,1.0,1.0
228,0.39233054238644494,0.3433333333333334,0.1952972802358488,0.30571326978091196,0.358685792169975,1,2,1.0,1.0
229,0.3590288239503451,0.33999999999999997,0.1861969021004971,0.28773476505528284,0.34608922366411043,1,2,1.0,1.0
230,0.30862895935360724,0.29000000000000004,0.17149080181541698,0.27582148603626,0.2978241629285151,1,2,1.0,1.0
231,0.3590288239503451,0.29000000000000004,0.19076594129827396,0.2878186788254098,0.31899210605914496,1,2,1.0,1.0
232,0.30862895935360724,0.28,0.17571319217004722,0.2757909258873552,0.29259674211558717,1,2,1.0,1.0
233,0.3590288239503451,0.32666666666666666,0.19524743695002067,0.2878186788254098,0.33788554785834185,1,2,1.0,1.0
234,0.30862895935360724,0.29000000000000004,0.1742945115381207,0.27059202971681384,0.2978241629285151,1,2,1.0,1.0
235,0.3590288239503451,0.33333333333333337,0.2086768696569069,0.31289186952594217,0.34189849687233725,1,2,1.0,1.0
236,0.2694660925554594,0.19666666666666666,0.1351267052625803,0.2485981686872778,0.24083165170586757,1,2,1.0,2.0
237,0.2819380241765973,0.22666666666666668,0.15305337436721733,0.2551930338764967,0.25688167543876206,1,2,1.0,2.0
238,0.2905199676409864,0.25,0.16043679968460056,0.24099892193357475,0.2702599838204932,1,2,1.0,2.0
239,0.2811371976662794,0.2833333333333333,0.1512685981308799,0.2540026905945232,0.28238167454427665,1,2,1.0,2.0
240,0.25790447502401115,0.22666666666666668,0.1348362536402894,0.1971625483848507,0.24374333523534833,1,2,1.0,2.0
241,0.2838696684947548,0.21333333333333337,0.1534895777447508,0.26113436256752676,0.25377416549254833,1,2,1.0,2.0
242,0.25790447502401115,0.19999999999999996,0.13292037628923714,0.1995233872204435,0.23474268501440668,1,2,1.0,2.0
243,0.2838696684947548,0.25,0.15148538569389758,0.26113436256752676,0.2669348342473774,1,2,1.0,2.0
244,0.29633731427773735,0.26,0.1631349899884199,0.26543954618460586,0.27744191085331393,1,2,2.0,2.0
245,0.3241813010072844,0.2466666666666667,0.17928954924933493,0.2909818454345472,0.28594074806591296,1,2,2.0,2.0
246,0.30175651872239617,0.26,0.1781032939531917,0.26655655568321657,0.2800431289867502,1,2,2.0,2.0
247,0.3390210568156369,0.30000000000000004,0.20137564238447947,0.29720262120831564,0.3156084227262548,1,2,2.0,2.0
248,0.3078004374215082,0.25,0.18634039301695127,0.2731184020751849,0.2789002187107541,1,2,2.0,2.0
249,0.27934928004789417,0.24,0.1616445694181885,0.2348913067673274,0.26046162562490494,1,2,2.0,2.0
250,0.3078004374215082,0.2666666666666667,0.18164362652262023,0.2696268413532793,0.28586242635225945,1,2,2.0,2.0
251,0.27934928004789417,0.24,0.17061507011124943,0.26016074735935735,0.26046162562490494,1,2,2.0,2.0
252,0.3078004374215082,0.2566666666666667,0.193528969094946,0.2759996609898676,0.2815517684340229,1,2,2.0,2.0
253,0.27934928004789417,0.2566666666666667,0.1736824113639437,0.26016074735935735,0.26770553851219736,1,2,2.0,2.0
