point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
52,0.782162868654747,0.5033333333333333,0.671416169437774,0.7692011047044621,0.5051921969021427,0,0,4.0,4.0
53,0.7875370117033889,0.4533333333333333,0.6964060471283839,0.7864305331922824,0.48452567664787183,0,0,4.0,4.0
54,0.7902111705072845,0.49333333333333335,0.7173563828052326,0.8093141088687075,0.49729170449565274,0,0,4.0,4.0
55,0.7885411361716317,0.5266666666666666,0.6611229154384649,0.6920106902303986,0.5406333050402647,0,0,4.0,4.0
56,0.7909290482447046,0.5533333333333333,0.6819187477864482,0.6834215795614278,0.578676876257213,0,0,5.0,4.0
57,0.7818095184327993,0.46,0.7069204478748854,0.6776303610527239,0.4857447614746239,0,0,5.0,4.0
58,0.7939466776303585,0.56,0.7192117196707334,0.8036286114147051,0.5880736013156431,0,0,5.0,4.0
59,0.7819786187270381,0.52,0.719891193849095,0.6789906726840066,0.5304791447490815,0,0,5.0,4.0
60,0.7972468446876512,0.5333333333333333,0.7180674536023552,0.6924513917447043,0.5509275674236211,0,0,5.0,4.0
61,0.8291349671516826,0.53,0.7354996237100312,0.6996479914908292,0.5479480980291009,0,0,5.0,4.0
62,0.7702446383210237,0.47333333333333333,0.6752706557917957,0.7462610988288585,0.48916860293267683,0,0,5.0,5.0
63,0.7782589438374335,0.46,0.674981053254357,0.6774405612408481,0.48546071550699466,0,0,5.0,5.0
64,0.7835316743880615,0.54,0.6983166211999055,0.6805880480189054,0.559482533951045,0,0,5.0,5.0
65,0.7861553706117961,0.43,0.7413309222601441,0.8065460155097856,0.47986175188565144,0,0,5.0,5.0
66,0.7845168505756723,0.5366666666666666,0.6846749456529901,0.6906898094778184,0.5548423468199937,0,0,5.0,5.0
67,0.786859701673223,0.5533333333333333,0.702227394479133,0.683260413412951,0.5782428126229215,0,0,6.0,5.0
68,0.804226193565437,0.4866666666666667,0.704447028804193,0.6998416980541646,0.49513492071730053,0,0,6.0,5.0
69,0.8302124779262143,0.5866666666666667,0.7204185926362687,0.7307003811621269,0.6288812739516549,0,0,6.0,5.0
70,0.8620373266718052,0.6233333333333333,0.7454842084470042,0.7494797481436639,0.6822136516901564,0,0,6.0,5.0
71,0.7653028012067237,0.5366666666666666,0.6085038120630166,0.6730606667139714,0.5534333165329375,0,0,6.0,6.0
72,0.7866989528173254,0.5,0.673914120207949,0.7719342033589893,0.5,0,0,6.0,6.0
73,0.7636544469489637,0.5266666666666666,0.6075861099552791,0.6711014849836754,0.5393060149483891,0,0,6.0,6.0
74,0.8116239634339177,0.5666666666666667,0.7009237326751715,0.7366997848261037,0.5993276395689668,0,0,6.0,6.0
75,0.8329967718133603,0.61,0.7418231940546902,0.7592289780550563,0.6590592897989392,0,0,6.0,6.0
76,0.8523634294042172,0.59,0.7958162896797272,0.837362871362211,0.637225417292759,0,0,6.0,6.0
77,0.8389161368190864,0.6066666666666667,0.7492983757638148,0.7664069741514556,0.6562132202991828,0,0,6.0,6.0
