point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
161,0.4478065836329269,0.4833333333333333,0.5163956633697465,0.5396249942134077,0.4821491083433197,1,1,3.0,3.0
162,0.45702202644286305,0.5066666666666666,0.5427764949770656,0.5877535838078979,0.5060047381303493,1,1,3.0,3.0
163,0.461904939294571,0.5366666666666666,0.5586314691311337,0.5990719793394101,0.531184139992713,1,1,3.0,3.0
164,0.4633465062964517,0.44666666666666666,0.5745052078313608,0.6371382965108088,0.4484458495605104,1,1,4.0,3.0
165,0.4913320246897114,0.5533333333333333,0.5730029876183251,0.557741426866068,0.546719860411347,1,1,4.0,3.0
166,0.4694246137749125,0.4866666666666667,0.5818175881343997,0.6013168772717482,0.48620687858955325,1,1,4.0,3.0
167,0.5084229907276802,0.5333333333333333,0.6240251394974231,0.7015713997746413,0.5316726438262898,1,1,4.0,3.0
168,0.47648291690850575,0.51,0.6212626549414053,0.7304545695218398,0.5093296583381701,1,1,4.0,3.0
169,0.5368662664354709,0.5733333333333333,0.6417240890581749,0.6473120653327871,0.5679848301883135,1,1,4.0,3.0
170,0.43627314017314744,0.53,0.5291550737091425,0.5365137165284172,0.5243763884103888,1,1,4.0,4.0
171,0.4057907143381413,0.5033333333333334,0.47827586134939626,0.5025686193058101,0.5026830492066988,1,1,4.0,4.0
172,0.43004480517913257,0.45333333333333337,0.5129920471247015,0.5259114497353241,0.45115973737227466,1,1,4.0,4.0
173,0.3885881244661753,0.4633333333333334,0.45298550182541364,0.491716520493667,0.45785201801640846,1,1,4.0,4.0
174,0.4229859264933773,0.47,0.4953414528502097,0.514709390347694,0.46717915558960266,1,1,4.0,4.0
175,0.36033939679791915,0.43333333333333335,0.40817034093766713,0.4369331048362928,0.4236008084619448,1,1,4.0,4.0
176,0.2322767015005215,0.22333333333333338,0.2634555749493036,0.2708609327672612,0.2282819970525108,1,1,4.0,5.0
177,0.26028182765113606,0.28,0.3007169770475152,0.37801653580364314,0.2713240041664999,1,1,4.0,5.0
178,0.23835906754067626,0.2533333333333333,0.28185669421031734,0.3067705749483499,0.2459460288756225,1,1,4.0,5.0
179,0.27738476829362446,0.28,0.31508310454609956,0.33194725085387766,0.2788492980491948,1,1,4.0,5.0
180,0.3473197435872033,0.3533333333333334,0.374050963936165,0.37889220118660616,0.3515693470078019,1,1,4.0,5.0
181,0.20518436670969908,0.2633333333333333,0.21766710534604106,0.24324077868123084,0.23580948913147975,1,2,0.0,0.0
182,0.2144795961804229,0.2366666666666667,0.23093826192497113,0.2325615373812655,0.2249814762105783,1,2,0.0,0.0
183,0.20130189613505856,0.20666666666666667,0.19889370986734056,0.19696774870270994,0.20351933462145658,1,2,0.0,0.0
184,0.21394358555988535,0.2533333333333333,0.22539289447962219,0.23153800982884176,0.23390105776509898,1,2,0.0,0.0
185,0.22228024378114264,0.31333333333333335,0.2493575708580007,0.25915630872939655,0.2793401799005155,1,2,0.0,0.0
186,0.22535002415568517,0.32999999999999996,0.255198510712909,0.28847189869573053,0.29441900821293293,1,2,1.0,0.0
187,0.24473822300440828,0.28,0.27247691577057886,0.28337382220499263,0.26448481812193964,1,2,1.0,0.0
188,0.2779467411440393,0.31000000000000005,0.29595117528898207,0.31366609593399475,0.29781976163473495,1,2,1.0,0.0
189,0.3247006795979428,0.3866666666666667,0.32639069662803155,0.3330056968796322,0.37262104293108933,1,2,1.0,0.0
190,0.2065937589142548,0.2366666666666667,0.20141350874914987,0.2104829008239112,0.22082826858372978,1,2,1.0,1.0
191,0.21664565215400655,0.21333333333333337,0.22384450407609946,0.2552905194160836,0.21523239612385264,1,2,1.0,1.0
192,0.20239524183130597,0.2366666666666667,0.19749721710097468,0.22483064275254305,0.21861704958671005,1,2,1.0,1.0
193,0.17444931690225707,0.19666666666666666,0.15252109516083867,0.1721811174179233,0.18318814114292484,1,2,1.0,1.0
194,0.19763685571734668,0.27,0.18854629441645987,0.21917263765002915,0.23671295362997946,1,2,1.0,1.0
195,0.15540686562102124,0.19333333333333336,0.13398972937114673,0.17172758935616028,0.17007176646978195,1,2,1.0,1.0
196,0.0690798754364409,0.046666666666666634,0.04932628618883317,0.02490040841093455,0.06698797595126196,1,2,1.0,2.0
197,0.08799527839305321,0.050000000000000044,0.061734922583485674,0.035166061914705504,0.08419575055374788,1,2,1.0,2.0
198,0.12039398170243576,0.08999999999999997,0.08598543461384256,0.0607991779339746,0.11492306499599732,1,2,1.0,2.0
199,0.16600779000740273,0.16333333333333333,0.11488625662450624,0.09112350663044566,0.16513413416054007,1,2,1.0,2.0
200,0.05078099590817975,0.01666666666666672,0.02929575737901846,0.015591542513021306,0.04964385160012931,1,2,1.0,3.0
201,0.054032426730084904,0.013333333333333308,0.052387842483975544,0.07700665854931066,0.052947117572838195,1,2,1.0,3.0
202,0.056287332514335375,0.013333333333333308,0.06068019626358212,0.10195491440525684,0.055141892536175324,1,2,1.0,3.0
203,0.05748212137694275,0.033333333333333326,0.06868061907739964,0.1313295741180388,0.055872202174035455,1,2,1.0,3.0
204,0.05676105931733677,0.023333333333333317,0.0565253677043307,0.08860068024933765,0.055201098771416615,1,2,1.0,3.0
205,0.05456599460700573,0.013333333333333308,0.0486043615282441,0.0727194239595137,0.053466456973041136,1,2,1.0,3.0
206,0.04788375551488966,0.023333333333333317,0.037271954098644255,0.05365631873730703,0.04673806914641703,1,2,1.0,3.0
207,0.05456599460700573,0.030000000000000027,0.031121984133172353,0.01673772947765717,0.05309203493058539,1,2,1.0,3.0
208,0.05783485513461095,0.020000000000000018,0.05880999092191719,0.11219542409816241,0.05632146092922651,1,2,2.0,3.0
209,0.0483943494861816,0.026666666666666616,0.060507409594249606,0.1334067366929914,0.047235539735807464,1,2,2.0,3.0
