point_index,markov_p1,ml_mc_p1,ml_informed_markov_p1,ml_informed_markov_unsmoothed_p1,hybrid_p1,set1,set2,gm1,gm2
23,0.7610732722417911,0.36,0.39017714484320243,0.36684217675362785,0.47230051622770153,0,0,1.0,2.0
24,0.7301950595738576,0.3833333333333333,0.41940595144855053,0.41518930093720063,0.46426773612278904,0,0,1.0,2.0
25,0.7126588824966543,0.3466666666666667,0.458942882009983,0.3898541028896694,0.4589042795211962,0,0,1.0,2.0
26,0.7301950595738576,0.32666666666666666,0.43122131639787176,0.3454699749563689,0.46655650954115946,0,0,1.0,2.0
27,0.7610732722417911,0.3866666666666667,0.4379757336443161,0.3678021169113813,0.47153216393036157,0,0,1.0,2.0
28,0.7301950595738576,0.33999999999999997,0.45251681622831896,0.3454699749563689,0.46486241906363446,0,0,1.0,2.0
29,0.7610732722417911,0.3566666666666667,0.4991844092542278,0.4205376668515448,0.472596560264869,0,0,1.0,2.0
30,0.7026998375936967,0.31000000000000005,0.37083616724317914,0.3232664265861931,0.45922593828560476,0,0,1.0,3.0
31,0.7057221100871406,0.31333333333333335,0.39954780256984723,0.3242480215993212,0.4598251433214213,0,0,1.0,3.0
32,0.7077121576315057,0.3766666666666667,0.42604792684565684,0.3242911793265192,0.45832455443799364,0,0,1.0,3.0
33,0.7087033885666291,0.3466666666666667,0.45095142754379935,0.32780753186120815,0.45769126138265515,0,0,1.0,3.0
34,0.7089698995522262,0.33333333333333337,0.474344968032409,0.32486534432499437,0.4585455220729643,0,0,2.0,3.0
35,0.7275387475516654,0.32999999999999996,0.4682996668593298,0.33812196970272446,0.46516317416756625,0,0,2.0,3.0
36,0.7121792333767147,0.3633333333333333,0.49857466688167995,0.32840159261087865,0.4586845460118576,0,0,2.0,3.0
37,0.7362931671426307,0.3866666666666667,0.5438924052333534,0.4222084703361678,0.46591534010788516,0,0,2.0,3.0
38,0.7726381575453858,0.42000000000000004,0.5221655446955014,0.39077682420128823,0.4764221052072617,0,0,2.0,3.0
39,0.684670023498129,0.29666666666666663,0.450526097636309,0.3484413926345764,0.4544546984447947,0,0,2.0,4.0
40,0.6871760068896238,0.33666666666666667,0.4702052816697211,0.3609608539081328,0.45116638447283264,0,0,2.0,4.0
41,0.6833454243787267,0.3466666666666667,0.37884330714058845,0.31577950946353917,0.4499148190316984,0,0,2.0,4.0
42,0.6869181078327868,0.2733333333333333,0.4360826583351346,0.36306144591208844,0.46082509777308556,0,0,2.0,4.0
43,0.6891350002372527,0.3566666666666667,0.4251330698431077,0.3203974150032355,0.451974255623568,0,0,2.0,4.0
44,0.6874311067926764,0.35,0.382762461589621,0.3206020068945239,0.4512293320378029,0,0,2.0,4.0
45,0.6898689826144239,0.31333333333333335,0.40452154078571256,0.31754414760053096,0.45390664239827383,0,0,3.0,4.0
46,0.7111838828530102,0.33666666666666667,0.4036138029382308,0.33158346241819536,0.4590089572875389,0,0,3.0,4.0
47,0.7422289821997861,0.35,0.41763091048319634,0.3623126470938861,0.4676686946599358,0,0,3.0,4.0
48,0.779199410709857,0.45333333333333337,0.4460392100060543,0.40954702756024186,0.4837475005551422,0,0,3.0,4.0
49,0.7629528146071118,0.44999999999999996,0.46521328695527675,0.38742516748488043,0.48129528146071116,0,0,3.0,4.0
50,0.6619755218074457,0.29333333333333333,0.34341589098132885,0.3084603652017973,0.4457054379026331,0,0,3.0,5.0
51,0.6635630101892849,0.38,0.3627931022310541,0.30855536866374567,0.44805512244542833,0,0,3.0,5.0
52,0.664608308838841,0.31000000000000005,0.38180992123682567,0.30877484130852506,0.4447511573587596,0,0,3.0,5.0
53,0.6651289659260631,0.33666666666666667,0.4010552119364408,0.3133290522674408,0.4439643510914028,0,0,3.0,5.0
54,0.6652689543269057,0.3566666666666667,0.41737164132601623,0.3088958396242356,0.4451326557959352,0,0,4.0,5.0
55,0.6903120638771927,0.3433333333333334,0.4210029989584573,0.32356615278080414,0.4520533355704093,0,0,4.0,5.0
56,0.6695972626071253,0.30000000000000004,0.44007837076892975,0.3128050089679103,0.4478389050428501,0,0,4.0,5.0
57,0.6511278057496317,0.32999999999999996,0.4604974764989117,0.30497501253618575,0.4391834539548748,0,0,4.0,5.0
58,0.674281296640489,0.33999999999999997,0.46261707951855835,0.3180133585987588,0.44697001492495647,0,0,4.0,5.0
59,0.721207125120725,0.4,0.493291567412531,0.35221480824927986,0.464241425024145,0,0,4.0,5.0
60,0.674281296640489,0.33999999999999997,0.47969991922872646,0.32257817772835384,0.44697001492495647,0,0,4.0,5.0
61,0.6476314498189324,0.30333333333333334,0.48625716290402643,0.3016333636160301,0.4387572591510023,0,0,4.0,5.0
62,0.674281296640489,0.31333333333333335,0.49442385166530234,0.32257817772835384,0.44808723963467145,0,0,4.0,5.0
63,0.721207125120725,0.38,0.5892807182000255,0.39822200232075566,0.461889710028974,0,0,4.0,5.0
64,0.674281296640489,0.32999999999999996,0.5081934557609273,0.32257817772835384,0.4470556408577663,0,0,4.0,5.0
65,0.6476314498189324,0.29333333333333333,0.5808395566337434,0.31481356554740036,0.43977655481404765,0,0,4.0,5.0
66,0.674281296640489,0.30000000000000004,0.5210569973070551,0.32257817772835384,0.4497125186561956,0,0,4.0,5.0
67,0.721207125120725,0.35,0.550982912739648,0.35246502051317163,0.4613621375362175,0,0,4.0,5.0
68,0.6324966219722262,0.31999999999999995,0.4497826377575821,0.2993323105346162,0.4324987839100014,0,1,0.0,0.0
69,0.6398943245120448,0.33999999999999997,0.47374684576180115,0.30361025236478656,0.4359661838438543,0,1,0.0,0.0
70,0.6447654206177881,0.33999999999999997,0.49403539495312554,0.30616885605799693,0.43752493459769215,0,1,0.0,0.0
71,0.6471916848352653,0.3433333333333334,0.579760119215887,0.3231034664368845,0.43854228347060537,0,1,0.0,0.0
72,0.6478440313722894,0.2733333333333333,0.5276901051710283,0.30763725237308037,0.4431115164443268,0,1,1.0,0.0
73,0.6388829529312263,0.31999999999999995,0.54813288432425,0.3034312518647002,0.4347978630552415,0,1,1.0,0.0
74,0.6322450470541532,0.2833333333333333,0.6389024421068954,0.2964125287338204,0.4345284092790219,0,1,1.0,0.0
75,0.6389341085398704,0.31333333333333335,0.6358161025265792,0.3075428677700722,0.43489095607710715,0,1,1.0,0.0
76,0.6535224438516278,0.2833333333333333,0.6381756412038304,0.32381260682445023,0.4437486145579276,0,1,1.0,0.0
77,0.6367311572472671,0.33333333333333337,0.567383684040482,0.30730248002628435,0.4344659413046446,0,1,1.0,0.0
78,0.7351507427404487,0.4,0.7064541585516814,0.4532305286182803,0.4670301485480898,0,1,2.0,0.0
79,0.7400479638210143,0.43666666666666665,0.7230023541301593,0.45758747208220296,0.47509496430621734,0,1,2.0,0.0
80,0.732562196163144,0.49,0.6856569874793614,0.4493156275718023,0.49485124392326285,0,1,2.0,0.0
81,0.7395439745678989,0.47,0.7050917048570029,0.45625792287645317,0.48617263847407394,0,1,2.0,0.0
82,0.7438762507726591,0.47,0.7207347308661836,0.4651399349981147,0.48643257504635956,0,1,2.0,0.0
83,0.7405464829361531,0.45666666666666667,0.7336745673273627,0.39904471644971395,0.48126958407668885,0,1,2.0,0.0
84,0.7453106074337789,0.4733333333333334,0.7053817865973884,0.4612466910073192,0.4878387879520238,0,1,3.0,0.0
85,0.7493141084466781,0.4933333333333333,0.7420718511492647,0.4205580929828656,0.4967464103348446,0,1,3.0,0.0
86,0.7551451977452045,0.5700000000000001,0.6887888997105462,0.4677789415340158,0.5959203276843287,0,1,3.0,0.0
87,0.7512015883647019,0.5,0.7059906965858115,0.46541837549252896,0.5,0,1,3.0,0.0
88,0.7590376806142394,0.4766666666666667,0.7525230023292806,0.42544697892431527,0.4898439806508867,0,1,3.0,0.0
89,0.7400714790614187,0.5,0.6755004866756253,0.4591618936998827,0.5,0,1,3.0,1.0
90,0.7454242497395469,0.4666666666666667,0.6922939742558747,0.4638781181308076,0.48525050553819205,0,1,3.0,1.0
91,0.748948838659529,0.54,0.706351762317657,0.4667520814812227,0.5567159070927624,0,1,3.0,1.0
92,0.7507044155958548,0.45999999999999996,0.7569498195838814,0.4265242263358342,0.48325635324766836,0,1,3.0,1.0
93,0.7511764353069159,0.47,0.7639602516030255,0.4251219635972492,0.48687058611841494,0,1,4.0,1.0
94,0.7544104425032636,0.5166666666666666,0.7197831086134705,0.47065672595808294,0.5245914591945532,0,1,4.0,1.0
95,0.7517353826731819,0.5,0.7371895024757384,0.4695907930118852,0.5,0,1,4.0,1.0
96,0.755935138917273,0.5233333333333333,0.7302798952706756,0.4718958036917983,0.5341880842605838,0,1,4.0,1.0
97,0.7622650932858612,0.5066666666666666,0.7620482891810306,0.43801571273523754,0.5100746456882559,0,1,4.0,1.0
98,0.758400156727552,0.4766666666666667,0.7395570425208539,0.4681195724312912,0.48981422953617465,0,1,4.0,1.0
99,0.7469442947868533,0.45999999999999996,0.756946411848909,0.39904058427348044,0.48295554358294823,0,1,4.0,2.0
100,0.7332540582229644,0.4666666666666667,0.6849170446362793,0.45313491447288945,0.48443915943708654,0,1,4.0,2.0
101,0.7438271252241726,0.4966666666666667,0.7054559693527489,0.4636275283100776,0.49831440305705005,0,1,4.0,2.0
102,0.7243094852350247,0.4,0.6588382349735423,0.44143344735588386,0.464861897047005,0,1,4.0,2.0
103,0.7401237686370647,0.48,0.685867097911661,0.45980646511825274,0.4904049507454826,0,1,4.0,2.0
104,0.7092064982671888,0.4633333333333334,0.6419787188824787,0.36239053862786963,0.48136403209514944,0,1,4.0,2.0
105,0.6374340198727326,0.31000000000000005,0.5081334571389649,0.3094047303197536,0.4344249275516384,0,1,4.0,3.0
106,0.6589669175892122,0.3733333333333333,0.5172292366542468,0.32368530930437545,0.4456938413448226,0,1,4.0,3.0
107,0.6903295297220106,0.3766666666666667,0.5406056958147115,0.35476762079187907,0.4540368395536515,0,1,4.0,3.0
108,0.669118760160442,0.30000000000000004,0.5407134057691831,0.3358880450480056,0.4476475040641768,0,1,4.0,3.0
109,0.6451831312534344,0.32999999999999996,0.5393287383394425,0.31834410518759015,0.4371622646261677,0,1,4.0,3.0
110,0.6855315178184891,0.3533333333333334,0.5698357395595458,0.35157744093041354,0.4507781341156457,0,1,4.0,3.0
111,0.6451831312534344,0.32999999999999996,0.5846037531294317,0.35421189755382876,0.4371622646261677,0,1,4.0,3.0
112,0.6222687074429194,0.31000000000000005,0.5500474553709644,0.30832735093719044,0.42866210882830935,0,1,4.0,3.0
113,0.6451831312534344,0.32999999999999996,0.5609932118468354,0.3227240234126286,0.4371622646261677,0,1,4.0,3.0
114,0.6855315178184891,0.38,0.5899429740515132,0.35180370320129395,0.4533275642764374,0,1,4.0,3.0
115,0.6092552795646742,0.33333333333333337,0.5284912767711318,0.2852341489729928,0.425307315410447,0,1,4.0,4.0
116,0.5805943795471685,0.30000000000000004,0.46538601510375954,0.25650972969742925,0.4122377518188674,0,1,4.0,4.0
117,0.5292093447329287,0.2533333333333333,0.38531186449023425,0.22615287241148718,0.38943216562380034,0,1,4.0,4.0
118,0.4533928167082377,0.20333333333333337,0.28463518712925273,0.19136816507539467,0.3517019601357766,0,1,4.0,4.0
119,0.4850113499184393,0.24,0.3259653543616746,0.2134406086471059,0.3674059019575885,0,1,4.0,4.0
120,0.37999240119469013,0.10999999999999999,0.19796243133545877,0.12843458700019683,0.3205940729318583,0,1,4.0,5.0
121,0.35711670644584026,0.17333333333333334,0.19646237730544336,0.12326610724346132,0.2934051371001712,0,1,4.0,5.0
122,0.38695419981609214,0.10999999999999999,0.20727475836289444,0.13194705411066965,0.32602427585655186,0,1,4.0,5.0
123,0.43926298413985576,0.18333333333333335,0.2472515278478522,0.15611265411020336,0.3454221121774642,0,1,4.0,5.0
124,0.3944881598681287,0.14,0.26201540289646985,0.1894063369433947,0.3232314751050527,0,1,4.0,5.0
125,0.46996526243839465,0.18333333333333335,0.29208728587281063,0.1733309199970654,0.3648668884332055,0,1,4.0,5.0
126,0.3944881598681287,0.15333333333333332,0.2711575711897556,0.19554525223252706,0.32053401306412477,0,1,4.0,5.0
127,0.3516236375533084,0.1266666666666667,0.20276622125409394,0.12182530875916109,0.2946345382620258,0,1,4.0,5.0
128,0.3944881598681287,0.16666666666666663,0.2785540252195986,0.1949571183305323,0.318547662134308,0,1,4.0,5.0
129,0.46996526243839465,0.18333333333333335,0.3312674340413265,0.22607947153741903,0.3648668884332055,0,1,4.0,5.0
130,0.3272802643883512,0.11333333333333329,0.23301274871857158,0.11034600600294775,0.2787856266825472,0,2,0.0,0.0
131,0.33521274239268906,0.1466666666666666,0.182950361105656,0.12128061706719984,0.27990589351305584,0,2,0.0,0.0
132,0.3404359671043943,0.1433333333333333,0.19426508192619707,0.12299921476002695,0.2839332120900235,0,2,0.0,0.0
133,0.34303762450197905,0.14,0.2467888586020417,0.13617212920637578,0.2861870896414249,0,2,0.0,0.0
134,0.34373712877756946,0.1266666666666667,0.21155194369164776,0.12395162054839348,0.2887459450428074,0,2,1.0,0.0
135,0.33412825936895674,0.13,0.21545953764280568,0.12116900252010487,0.281054911933028,0,2,1.0,0.0
136,0.3466614121506668,0.1333333333333333,0.21749642562282534,0.1260527956649864,0.2897739244660446,0,2,1.0,0.0
137,0.3686335656965435,0.1266666666666667,0.2289329482377367,0.13897212395486203,0.3073352846089747,0,2,1.0,0.0
138,0.4017504232571919,0.17666666666666664,0.2806611265853095,0.1536875791475968,0.322220829261873,0,2,1.0,0.0
139,0.3815299688858883,0.19333333333333336,0.2824071582396068,0.14582031361088932,0.3087606031389004,0,2,1.0,0.0
140,0.32159554818813163,0.11333333333333329,0.26088216085103155,0.11071174078888069,0.2743894461543773,0,2,1.0,1.0
141,0.3303907366973873,0.16666666666666663,0.20459903785699662,0.12152483356008204,0.2758160466871471,0,2,1.0,1.0
142,0.3361820223385865,0.1433333333333333,0.215655690433187,0.12332221852072178,0.28089873149041394,0,2,1.0,1.0
143,0.32948559469647165,0.08999999999999997,0.19670475333565096,0.12097491788236137,0.2863781876511068,0,2,1.0,1.0
144,0.33726616765165995,0.10999999999999999,0.209008409021332,0.12539275755089685,0.28726761076829477,0,2,1.0,1.0
145,0.33984220761728856,0.13666666666666671,0.2175097476804917,0.12431828633087927,0.2843075597574519,0,2,2.0,1.0
146,0.35841932657778863,0.14,0.25416855332040855,0.14903398067174412,0.2972619151360078,0,2,2.0,1.0
147,0.34305297094753295,0.14,0.26508906103931906,0.13900257874702882,0.2861981390822237,0,2,2.0,1.0
148,0.32935222438135625,0.1266666666666667,0.2792353829802505,0.12783921479861293,0.27800521642696824,0,2,2.0,1.0
149,0.31959807602605617,0.15000000000000002,0.22635773127175396,0.12124418425543859,0.2687186532182393,0,2,2.0,1.0
150,0.32675860796473577,0.15333333333333332,0.2844881193936102,0.12722572689801726,0.27357485707777235,0,2,2.0,1.0
151,0.34652761363430074,0.15000000000000002,0.2354429891184624,0.1317362940951855,0.2875693295440105,0,2,2.0,1.0
152,0.3813374560880459,0.17000000000000004,0.25592270955441665,0.14971763727514698,0.3094827210181103,0,2,2.0,1.0
153,0.315531507879965,0.1333333333333333,0.2698921637900371,0.11114909070747747,0.26694532800086324,0,2,2.0,2.0
154,0.3254206976730696,0.1166666666666667,0.21274026570134286,0.12178759727181299,0.2767114237715756,0,2,2.0,2.0
155,0.3319323401229878,0.16000000000000003,0.2236627751193584,0.12369004297184727,0.2769139912836317,0,2,2.0,2.0
156,0.3351757507907869,0.1333333333333333,0.23188900809471957,0.12625134444950392,0.28135110613546593,0,2,2.0,2.0
157,0.3360478024420639,0.17000000000000004,0.23868906688734826,0.1247167424975848,0.2795915496117622,0,2,3.0,2.0
158,0.35664259892351813,0.1233333333333333,0.2488629073413784,0.13369395171177945,0.2990929800779392,0,2,3.0,2.0
159,0.33960728965195364,0.16000000000000003,0.2887917419776491,0.1434305770343134,0.28213295696332846,0,2,3.0,2.0
160,0.3244184927360083,0.1266666666666667,0.24309641638314383,0.12225071098289342,0.27432136346510844,0,2,3.0,2.0
161,0.3136049375957064,0.15666666666666662,0.3151865811915241,0.12126578572939706,0.2644309460379406,0,2,3.0,2.0
162,0.3215431813185148,0.1266666666666667,0.3072324740332628,0.12928481828035365,0.27217446427337993,0,2,3.0,2.0
163,0.3434593163915095,0.1166666666666667,0.30144926111310344,0.1474583037199464,0.29054103145571286,0,2,3.0,2.0
164,0.3215431813185148,0.1466666666666666,0.24617226058660857,0.12349280844995403,0.2702460703539727,0,2,3.0,2.0
165,0.3434593163915095,0.15000000000000002,0.259383780287632,0.13236381061642188,0.28542152147405664,0,2,3.0,2.0
166,0.3215431813185148,0.16000000000000003,0.317431234630571,0.1294289634533865,0.26984936329659004,0,2,3.0,2.0
167,0.3434593163915095,0.12,0.26191022984702106,0.13236381061642188,0.28982908045754724,0,2,3.0,2.0
168,0.38204988699670894,0.19333333333333336,0.295233497017243,0.15146309341062758,0.30907948624687037,0,2,3.0,2.0
169,0.3090966958427849,0.08999999999999997,0.22302866003903676,0.11883582402703596,0.2696592905910836,0,2,3.0,3.0
170,0.28282563492757307,0.1433333333333333,0.19172196235737338,0.10936254087321595,0.242837841803891,0,2,3.0,3.0
171,0.23572525151635215,0.10333333333333339,0.20441534505804726,0.08263265682447996,0.2083642550918616,0,2,3.0,3.0
172,0.16623055229546324,0.053333333333333344,0.1416863994658798,0.06737281458279776,0.15418818227283604,0,2,3.0,3.0
173,0.19521262932401107,0.050000000000000044,0.11111005108298522,0.06630868693413616,0.18069136639160996,0,2,3.0,3.0
174,0.23667925100556042,0.1166666666666667,0.20072475655549027,0.08405406240518798,0.20867631465981853,0,2,3.0,3.0
175,0.2960083567831424,0.1233333333333333,0.19490135922108065,0.11477683544363448,0.2534151843321895,0,2,3.0,3.0
176,0.3215654232961215,0.10666666666666669,0.21701477285339288,0.1237947979772247,0.27572035521517113,0,2,3.0,3.0
177,0.33257458381166116,0.1166666666666667,0.22983048670970496,0.12515135513817632,0.28219606981116246,0,2,4.0,3.0
178,0.35566408174513997,0.15666666666666662,0.24222685138724032,0.13465340756713529,0.293311558353885,0,2,4.0,3.0
179,0.3892938782343758,0.16666666666666663,0.2815767156693493,0.15511667901756399,0.3150848077118061,0,2,4.0,3.0
180,0.3665497949062637,0.17000000000000004,0.26085692137104965,0.14264572615109916,0.2997228646381341,0,2,4.0,3.0
181,0.41174309827231315,0.17666666666666664,0.31462276903800335,0.1728172397519676,0.32868275910498473,0,2,4.0,3.0
182,0.30235881932525843,0.1466666666666666,0.19961854406171853,0.11893099236650806,0.25668912121207155,0,2,4.0,4.0
183,0.31559751005964687,0.1433333333333333,0.21279364836138803,0.12238634675347893,0.266215112731437,0,2,4.0,4.0
184,0.3243146671140589,0.08666666666666667,0.26355644315138727,0.14563463931943443,0.2831223470365109,0,2,4.0,4.0
185,0.3142350725168679,0.1233333333333333,0.2055196084126566,0.12171727494408158,0.267145976851596,0,2,4.0,4.0
186,0.2870476358096927,0.1266666666666667,0.17810770860345038,0.1129537063130277,0.24641779029345945,0,2,4.0,4.0
187,0.316945160141587,0.13,0.20168856962165793,0.12401399536139279,0.2683394185047744,0,2,4.0,4.0
188,0.32982404998678594,0.1266666666666667,0.21414533751983345,0.1255539581859213,0.2783575128790224,0,2,5.0,4.0
189,0.35604578646600893,0.1466666666666666,0.2283491684040504,0.1354363895040378,0.29462791132486854,0,2,5.0,4.0
190,0.39423768063067255,0.18999999999999995,0.27163677928066,0.15691765581381723,0.316627361991017,0,2,5.0,4.0
191,0.43971895537574857,0.18000000000000005,0.34848018684545123,0.2133329268006553,0.3462201314404791,0,2,5.0,4.0
192,0.41973228140955565,0.18333333333333335,0.30819093724628,0.17601024141535582,0.3330526671149408,0,2,5.0,4.0
193,0.38839489043053965,0.16666666666666663,0.3232191374260365,0.1884174823283281,0.3144854825092487,0,2,5.0,4.0
194,0.33926054846684894,0.17000000000000004,0.23200927294002138,0.1339334209010794,0.2817119619881203,0,2,5.0,4.0
195,0.38839489043053965,0.15333333333333332,0.27995774055666944,0.15569384225146776,0.31630934625406304,0,2,5.0,4.0
196,0.33926054846684894,0.1433333333333333,0.23534153872570895,0.1339334209010794,0.28309474679524116,0,2,5.0,4.0
197,0.38839489043053965,0.17000000000000004,0.28369192161422463,0.15562115768510543,0.3141406276841562,0,2,5.0,4.0
198,0.2955093231718775,0.10666666666666669,0.26347248404089796,0.11235275088275021,0.2552228897840992,0,2,5.0,5.0
199,0.30847364496943164,0.1166666666666667,0.2629070543619788,0.12952534035814822,0.2637186833654531,0,2,5.0,5.0
200,0.2886567122188387,0.15666666666666662,0.18543409208219375,0.11645148234270863,0.2472998312791581,0,2,5.0,5.0
201,0.30713944364333123,0.11333333333333329,0.20144537266147322,0.12188514947022411,0.2632100586397317,0,2,5.0,5.0
202,0.3186081974345957,0.1166666666666667,0.21292065680690264,0.12654180668417758,0.27148850692207893,0,2,5.0,5.0
203,0.3224053430037468,0.1233333333333333,0.21953547200370305,0.12579353704857743,0.27330091395171147,0,2,6.0,5.0
204,0.34996786126112567,0.17666666666666664,0.23893087592440287,0.13576421188756682,0.2887347725044168,0,2,6.0,5.0
205,0.3901126007611777,0.18000000000000005,0.2843316935248168,0.15702063067943284,0.31447206448715376,0,2,6.0,5.0
206,0.4379194447710435,0.22333333333333338,0.3422213207171273,0.19113356642100143,0.3420709816621996,0,2,6.0,5.0
207,0.2863360199410925,0.12,0.18586387680293615,0.11919087742948209,0.24641537515523027,0,2,6.0,6.0
208,0.3202507983454699,0.15333333333333332,0.21402981820796274,0.13501536475796017,0.269062775741748,0,2,6.0,6.0
209,0.28333577143204414,0.10999999999999999,0.18573043844968118,0.11924958810710651,0.24520190171699444,0,2,6.0,6.0
210,0.2409662470000402,0.10999999999999999,0.1552124963555528,0.10211394296452037,0.21215367266003138,0,2,6.0,6.0
211,0.2801438139548733,0.12,0.18518000475404062,0.1193350489744458,0.2417092986057037,0,2,6.0,6.0
212,0.3215183369550152,0.10999999999999999,0.2530951063167224,0.14344103385600804,0.2749843028249119,0,2,6.0,6.0
213,0.4003412649262237,0.21666666666666667,0.31850378897596743,0.1933419513904202,0.32074893901374896,0,2,6.0,6.0
214,0.4512194849551957,0.24,0.38554732848013185,0.22787096344637903,0.3498341321767018,0,2,6.0,6.0
215,0.4137529857537501,0.2466666666666667,0.32973957408710497,0.20314447006899383,0.33132373500412227,0,2,6.0,6.0
216,0.4498245033837135,0.22666666666666668,0.3728627608747481,0.22223657730958357,0.3486596174053189,0,2,6.0,6.0
217,0.4355769141642838,0.2466666666666667,0.3526150457861882,0.21636554291108157,0.34238119206545936,0,2,6.0,6.0
218,0.4132379159581342,0.19999999999999996,0.3263099674407346,0.20850405929872418,0.3279427495748805,0,2,6.0,6.0
219,0.47491207452228423,0.2766666666666666,0.39766099002645905,0.24117920500492085,0.36521628217550917,1,2,0.0,0.0
220,0.4602503406739046,0.2733333333333333,0.39041568878837474,0.2356224284284003,0.3580690433277256,1,2,0.0,0.0
221,0.47937410462076446,0.2633333333333333,0.41980045981713265,0.2307691353595409,0.3655926317427174,1,2,0.0,0.0
222,0.5129004076295891,0.2766666666666666,0.441605441426803,0.27189554741802435,0.38218440429677203,1,2,0.0,0.0
223,0.5634319041877288,0.3466666666666667,0.4913871257704643,0.32786346961979873,0.41314133950645904,1,2,0.0,0.0
224,0.44112725054561464,0.2633333333333333,0.3516130114862558,0.2303968759685413,0.3474891208138131,1,2,0.0,1.0
225,0.4534359276315024,0.2466666666666667,0.37024146129419155,0.23609247806088918,0.3514297588888501,1,2,0.0,1.0
226,0.4615407072839959,0.21333333333333337,0.3839860378517126,0.23954533603810013,0.3556388943983798,1,2,0.0,1.0
227,0.4655776501885297,0.2666666666666667,0.39429067249363325,0.2436766027638375,0.3594917923102028,1,2,0.0,1.0
228,0.4630579453237217,0.22999999999999998,0.37881481130995354,0.242681795736581,0.3558512904748097,1,2,0.0,1.0
229,0.46666305783084927,0.2566666666666667,0.3867152518894428,0.24141289471081817,0.35886491036656887,1,2,1.0,1.0
230,0.49505560527173265,0.25,0.4238926323225456,0.2524678663538753,0.3725278026358663,1,2,1.0,1.0
231,0.4715702638604413,0.28,0.39837775225587224,0.24601253266091416,0.3642909160985942,1,2,1.0,1.0
232,0.4506305746824364,0.2533333333333333,0.3836680619248233,0.23661123011830199,0.3506666390655575,1,2,1.0,1.0
233,0.4768807728545398,0.2633333333333333,0.4101378473078835,0.25209675779929586,0.36441245470670436,1,2,1.0,1.0
234,0.5300827847154266,0.30000000000000004,0.4663225755373477,0.2606101240960996,0.3920331138861706,1,2,1.0,1.0
235,0.4295075281127768,0.2766666666666666,0.38229452755121796,0.17286391980416616,0.3449355847792625,1,2,1.0,2.0
236,0.44317562320380155,0.21666666666666667,0.4067318147549117,0.19226158042495312,0.3450217420377098,1,2,1.0,2.0
237,0.45217552613480716,0.22999999999999998,0.3820368049300237,0.2396204900668092,0.34997478411279587,1,2,1.0,2.0
238,0.4566583246606917,0.2766666666666666,0.39185098192924084,0.24382854877861737,0.35706294057066446,1,2,1.0,2.0
239,0.4538603338243734,0.22666666666666668,0.3928225314906475,0.22145029377366054,0.3508658713795464,1,2,1.0,2.0
